 ,Chamber 1 IntDen,Chamber 2 IntDen,Chamber 3 IntDen,Chamber 4 IntDen,Chamber 5 IntDen,Chamber 6 IntDen,Chamber 7 IntDen,Chamber 8 IntDen,Chamber 9 IntDen,Chamber 10 IntDen,Chamber 11 IntDen,Chamber 12 IntDen,Chamber 13 IntDen,Chamber 14 IntDen,Chamber 15 IntDen,Chamber 16 IntDen,Chamber 17 IntDen,Chamber 18 IntDen,Chamber 19 IntDen,Chamber 20 IntDen,Chamber 21 IntDen,Chamber 22 IntDen,Chamber 23 IntDen,Chamber 24 IntDen,Chamber 25 IntDen,Chamber 26 IntDen,Chamber 27 IntDen,Chamber 28 IntDen,Chamber 29 IntDen,Chamber 30 IntDen,Chamber 31 IntDen,Chamber 32 IntDen,Chamber 33 IntDen,Chamber 34 IntDen,Chamber 35 IntDen,Chamber 36 IntDen,Chamber 37 IntDen,Chamber 38 IntDen,Chamber 39 IntDen,Chamber 40 IntDen,Chamber 41 IntDen,Chamber 42 IntDen,Chamber 43 IntDen,Chamber 44 IntDen,Chamber 45 IntDen,Chamber 46 IntDen,Chamber 47 IntDen,Chamber 48 IntDen,Chamber 49 IntDen,Chamber 50 IntDen,Chamber 51 IntDen,Chamber 52 IntDen,Chamber 53 IntDen,Chamber 54 IntDen,Chamber 55 IntDen,Chamber 56 IntDen,Chamber 57 IntDen,Chamber 58 IntDen,Chamber 59 IntDen,Chamber 60 IntDen,Chamber 61 IntDen,Chamber 62 IntDen,Chamber 63 IntDen,Chamber 64 IntDen,Chamber 65 IntDen,Chamber 66 IntDen,Chamber 67 IntDen,Chamber 68 IntDen,Chamber 69 IntDen,Chamber 70 IntDen,Chamber 71 IntDen,Chamber 72 IntDen,Chamber 73 IntDen,Chamber 74 IntDen,Chamber 75 IntDen,Chamber 76 IntDen,Chamber 77 IntDen,Chamber 78 IntDen,Chamber 79 IntDen,Chamber 80 IntDen,Chamber 81 IntDen,Chamber 82 IntDen,Chamber 83 IntDen,Chamber 84 IntDen,Chamber 85 IntDen,Chamber 86 IntDen,Chamber 87 IntDen,Chamber 88 IntDen,Chamber 89 IntDen,Chamber 90 IntDen,Chamber 91 IntDen,Chamber 92 IntDen,Chamber 93 IntDen,Chamber 94 IntDen,Chamber 95 IntDen,Chamber 96 IntDen,Chamber 97 IntDen,Chamber 98 IntDen,Chamber 99 IntDen,Chamber 100 IntDen,Chamber 101 IntDen,Chamber 102 IntDen,Chamber 103 IntDen,Chamber 104 IntDen,Chamber 105 IntDen,Chamber 106 IntDen,Chamber 107 IntDen,Chamber 108 IntDen,Chamber 109 IntDen,Chamber 110 IntDen,Chamber 111 IntDen,Chamber 112 IntDen,Chamber 113 IntDen,Chamber 114 IntDen,Chamber 115 IntDen,Chamber 116 IntDen,Chamber 117 IntDen,Chamber 118 IntDen,Chamber 119 IntDen,Chamber 120 IntDen,Chamber 121 IntDen,Chamber 122 IntDen,Chamber 123 IntDen,Chamber 124 IntDen,Chamber 125 IntDen,Chamber 126 IntDen,Chamber 127 IntDen,Chamber 128 IntDen,Chamber 129 IntDen,Chamber 130 IntDen,Chamber 131 IntDen,Chamber 132 IntDen,Chamber 133 IntDen,Chamber 134 IntDen,Chamber 135 IntDen,Chamber 136 IntDen,Chamber 137 IntDen,Chamber 138 IntDen,Chamber 139 IntDen,Chamber 140 IntDen,Chamber 141 IntDen,Chamber 142 IntDen,Chamber 143 IntDen,Chamber 144 IntDen,Chamber 145 IntDen,Chamber 146 IntDen,Chamber 147 IntDen,Chamber 148 IntDen,Chamber 149 IntDen,Chamber 150 IntDen,Chamber 151 IntDen,Chamber 152 IntDen,Chamber 153 IntDen,Chamber 154 IntDen,Chamber 155 IntDen,Chamber 156 IntDen,Chamber 157 IntDen,Chamber 158 IntDen,Chamber 159 IntDen,Chamber 160 IntDen
77,1256589.000,745954.000,804894.000,853406.000,1349172.000,954846.000,1204096.000,1862057.000,1470301.000,1074277,1095156,2083213.000,1509437.000,1503064.000,1482768.000,2016967.000,2706728.000,1240035,1651745.000,1197345.000,739433.000,784949.000,842488.000,1229434.000,933370.000,965510.000,1012217.000,1050166.000,1344471.000,1113456,1431061.000,1140835,1966718.000,2083888.000,1095335,1690769.000,1791297.000,1875379.000,1559584.000,1263939.000,778873.000,823298.000,871249.000,913126.000,942820.000,1750854.000,1038840.000,1912645.000,1135525,1122304,1149486.000,1138311.000,1666479.000,2440169.000,1104109,2121201.000,1787045.000,2458387.000,1626303.000,970941.000,800329.000,839382.000,880616.000,918813.000,949620.000,987945.000,1027801.000,1063483,1094803,1131115.000,1968376.000,1806636.000,1640076.000,1127743,1088613,1327545.000,1861886.000,1518030.000,984175.000,1337407.000,808766.000,1119244.000,880489.000,911133.000,1708802.000,1000538.000,1017887.000,1047928.000,1081648,1151592,1781948.000,1548343.000,2368120.000,1110565,1607162.000,1919134.000,1738434.000,991335.000,951947.000,1000133.000,809914.000,844455.000,881752.000,910055.000,947072.000,1223793.000,1018608.000,1049064.000,1071118,1574637.000,1112946,1893759.000,1111878,2152838.000,2238262.000,1971807.000,1030131.000,1781396.000,1674333.000,1278775.000,790664.000,826421.000,2587215.000,927329.000,927631.000,965080.000,995908.000,1022456.000,1050756.000,1067870,2093740.000,2730650.000,1106988,1587327.000,1511568.000,2004417.000,2227297.000,1733175.000,2145641.000,1413925.000,782804.000,834121.000,867101.000,1667854.000,913366.000,1903957.000,981993.000,997378.000,1013299.000,1039656.000,1043786.000,1094695,1782457.000,1336946.000,2087136.000,2189192.000,1646909.000,1647606.000,1588084.000,1206707.000
78,1254904.000,744949.000,805230.000,852429.000,1346722.000,953731.000,1206072.000,1867808.000,1466781.000,1074139,1093705,2083220.000,1506520.000,1505342.000,1485372.000,2020836.000,2709002.000,1238594,1654682.000,1195862.000,741087.000,785228.000,840787.000,1229005.000,935028.000,964180.000,1012316.000,1049587.000,1347933.000,1112693,1435588.000,1138877,1966959.000,2085984.000,1095976,1699150.000,1792860.000,1881043.000,1562431.000,1260895.000,780322.000,824643.000,869173.000,916126.000,944805.000,1745833.000,1040414.000,1912574.000,1137675,1122455,1153907.000,1135818.000,1663667.000,2439931.000,1104289,2131150.000,1787739.000,2466333.000,1629982.000,970795.000,800939.000,839848.000,880864.000,918906.000,949173.000,988350.000,1028045.000,1063859,1094295,1133577.000,1966461.000,1801815.000,1634753.000,1126494,1089086,1327879.000,1858387.000,1519706.000,984088.000,1335120.000,808582.000,1123716.000,884107.000,910073.000,1702796.000,1001177.000,1016386.000,1050189.000,1081386,1153117,1777012.000,1549353.000,2363670.000,1110110,1608001.000,1918215.000,1736727.000,992497.000,953129.000,1001639.000,809277.000,846164.000,882356.000,908645.000,949036.000,1229350.000,1018053.000,1049611.000,1069771,1569486.000,1116673,1899979.000,1109300,2159564.000,2232643.000,1976484.000,1031392.000,1783061.000,1671127.000,1280282.000,790202.000,828083.000,2587160.000,928355.000,927637.000,964789.000,995045.000,1021366.000,1053091.000,1067993,2094281.000,2734450.000,1106414,1590922.000,1514119.000,2013069.000,2228322.000,1738023.000,2138672.000,1412995.000,784770.000,834774.000,867034.000,1670120.000,914348.000,1906346.000,980193.000,994614.000,1013594.000,1043077.000,1045298.000,1094390,1779715.000,1337690.000,2085572.000,2187856.000,1649543.000,1647941.000,1588300.000,1207579.000
79,1250434.000,744955.000,803249.000,852496.000,1344480.000,953162.000,1207083.000,1863678.000,1461664.000,1074575,1093261,2085332.000,1510550.000,1505684.000,1483806.000,2010784.000,2701008.000,1238097,1648456.000,1200736.000,738122.000,785745.000,840410.000,1225609.000,934739.000,966911.000,1011799.000,1048752.000,1354404.000,1113736,1434738.000,1140297,1960513.000,2090934.000,1094866,1702557.000,1794004.000,1876664.000,1559711.000,1257265.000,777104.000,822052.000,864758.000,914786.000,942679.000,1741890.000,1040264.000,1910610.000,1135899,1120615,1151295.000,1135454.000,1659997.000,2438429.000,1101922,2132342.000,1783355.000,2463443.000,1630597.000,970165.000,800787.000,837042.000,877815.000,918322.000,947296.000,988791.000,1026669.000,1065019,1093775,1131403.000,1969958.000,1801011.000,1635133.000,1127878,1088669,1326500.000,1850174.000,1516997.000,981950.000,1330849.000,806892.000,1124983.000,882546.000,909777.000,1698219.000,1000542.000,1017000.000,1046797.000,1080408,1152917,1773932.000,1543461.000,2358581.000,1108705,1602688.000,1910404.000,1729599.000,993592.000,954208.000,1001171.000,810539.000,846484.000,879244.000,909265.000,946168.000,1230364.000,1019216.000,1046135.000,1069701,1567664.000,1114589,1888720.000,1111165,2164500.000,2237200.000,1976998.000,1029666.000,1776850.000,1671481.000,1278286.000,788263.000,824409.000,2585444.000,927273.000,928491.000,962886.000,995459.000,1019678.000,1048460.000,1065706,2099626.000,2734109.000,1104600,1589733.000,1510965.000,2012256.000,2229424.000,1734416.000,2137720.000,1407735.000,783808.000,833586.000,865735.000,1667770.000,914484.000,1907743.000,980214.000,993588.000,1012993.000,1038837.000,1042736.000,1093880,1779617.000,1335697.000,2078615.000,2182109.000,1647169.000,1652713.000,1589610.000,1208079.000
80,1249213.000,743165.000,805362.000,853908.000,1348224.000,954419.000,1212718.000,1867125.000,1461428.000,1072374,1092518,2080557.000,1506773.000,1507745.000,1481855.000,2010883.000,2699734.000,1244820,1649450.000,1201647.000,740642.000,786076.000,839698.000,1225758.000,933522.000,963905.000,1013487.000,1048669.000,1361958.000,1112250,1437463.000,1139432,1961128.000,2091383.000,1096010,1711618.000,1791271.000,1874524.000,1562304.000,1253710.000,780167.000,822426.000,868628.000,914636.000,943773.000,1738705.000,1039342.000,1907703.000,1135631,1121845,1152572.000,1137776.000,1657111.000,2439512.000,1102189,2136242.000,1786375.000,2465801.000,1635413.000,971487.000,801094.000,838911.000,876651.000,917217.000,950352.000,987337.000,1027043.000,1064824,1092933,1129605.000,1973990.000,1794153.000,1629080.000,1127676,1086156,1329514.000,1851426.000,1516214.000,983441.000,1330196.000,806120.000,1130578.000,881784.000,910637.000,1697212.000,999489.000,1016655.000,1049124.000,1079890,1153152,1768473.000,1544709.000,2363677.000,1111600,1601771.000,1911296.000,1730783.000,994188.000,952266.000,1002250.000,809502.000,844779.000,880762.000,908908.000,944459.000,1239333.000,1016954.000,1048207.000,1072640,1563994.000,1115345,1895901.000,1110215,2167098.000,2234473.000,1981971.000,1027243.000,1777914.000,1669029.000,1277582.000,790978.000,824574.000,2586186.000,928395.000,928329.000,963874.000,995094.000,1023808.000,1049921.000,1067960,2099482.000,2737498.000,1103570,1591428.000,1511277.000,2021749.000,2228369.000,1739336.000,2142700.000,1405283.000,783235.000,831445.000,867703.000,1665454.000,913810.000,1909242.000,979707.000,993481.000,1013762.000,1042033.000,1043513.000,1098461,1778491.000,1338888.000,2081668.000,2180785.000,1653518.000,1647886.000,1593586.000,1210918.000
81,1248432.000,742240.000,803423.000,851404.000,1347129.000,956595.000,1211685.000,1867933.000,1456908.000,1072486,1093820,2082171.000,1504023.000,1508692.000,1484263.000,2006442.000,2694515.000,1241446,1652266.000,1203879.000,739842.000,784764.000,841925.000,1226418.000,930539.000,962465.000,1013448.000,1047538.000,1368618.000,1111997,1438570.000,1139249,1966819.000,2096986.000,1098415,1707774.000,1791824.000,1874815.000,1565562.000,1248381.000,776969.000,824769.000,868131.000,915164.000,943374.000,1731993.000,1038892.000,1909586.000,1137463,1120666,1151311.000,1138547.000,1652069.000,2432390.000,1106567,2144754.000,1783509.000,2465606.000,1635610.000,970555.000,800008.000,837732.000,879190.000,920033.000,948288.000,990406.000,1026690.000,1063536,1094854,1130478.000,1973746.000,1794267.000,1627650.000,1123920,1087080,1327727.000,1844475.000,1517575.000,982592.000,1324571.000,807311.000,1132570.000,881540.000,912386.000,1694090.000,1001890.000,1015345.000,1048934.000,1081122,1152072,1763676.000,1545340.000,2362684.000,1110562,1602543.000,1905788.000,1725389.000,992823.000,954436.000,1004070.000,809100.000,845534.000,881163.000,908695.000,945299.000,1243032.000,1018914.000,1049206.000,1069714,1567009.000,1114580,1904077.000,1111830,2170229.000,2236349.000,1980400.000,1025395.000,1777099.000,1665258.000,1275438.000,789400.000,825239.000,2588229.000,926877.000,929701.000,964381.000,994192.000,1020387.000,1049776.000,1067525,2096085.000,2740540.000,1104493,1594547.000,1510167.000,2015342.000,2226804.000,1738312.000,2140463.000,1404229.000,781833.000,833176.000,868757.000,1664379.000,912650.000,1907924.000,980798.000,994589.000,1012884.000,1039444.000,1046530.000,1098151,1782369.000,1337944.000,2084065.000,2177097.000,1649964.000,1649116.000,1596654.000,1210062.000
82,1244972.000,743668.000,804146.000,853147.000,1343672.000,954898.000,1214697.000,1869854.000,1458312.000,1070802,1094044,2082127.000,1505794.000,1506254.000,1481900.000,2005538.000,2691467.000,1244905,1649233.000,1206432.000,739587.000,785945.000,843383.000,1225633.000,933576.000,964216.000,1014831.000,1049156.000,1374756.000,1113197,1437333.000,1137858,1970539.000,2102766.000,1095931,1716450.000,1791218.000,1877657.000,1566784.000,1245876.000,778824.000,824967.000,869375.000,912883.000,944751.000,1730424.000,1039208.000,1909654.000,1139776,1120526,1151793.000,1139158.000,1648668.000,2428597.000,1103264,2151467.000,1782717.000,2462152.000,1639500.000,970329.000,799268.000,838650.000,879386.000,919657.000,948926.000,986770.000,1026807.000,1063314,1094340,1134767.000,1981674.000,1791328.000,1621786.000,1125960,1087694,1328428.000,1841867.000,1515538.000,983679.000,1322239.000,806342.000,1135451.000,881644.000,910730.000,1690467.000,999906.000,1016004.000,1048823.000,1079236,1153761,1763027.000,1545481.000,2368806.000,1108663,1600294.000,1904929.000,1724131.000,991766.000,953285.000,1005139.000,809676.000,844845.000,881253.000,911317.000,946802.000,1246382.000,1019257.000,1049391.000,1070267,1561823.000,1113073,1913158.000,1108831,2170037.000,2238377.000,1988629.000,1026802.000,1774587.000,1667506.000,1272388.000,788520.000,825988.000,2588082.000,925494.000,926301.000,964426.000,993559.000,1021067.000,1049491.000,1067212,2093931.000,2735643.000,1105251,1595967.000,1508260.000,2018695.000,2227061.000,1738222.000,2138830.000,1399110.000,783210.000,831668.000,865814.000,1665548.000,914207.000,1908214.000,979476.000,993217.000,1014143.000,1041484.000,1045503.000,1096590,1780596.000,1339790.000,2081735.000,2179824.000,1652404.000,1652086.000,1595263.000,1212149.000
83,1244957.000,741468.000,803350.000,849673.000,1343966.000,952236.000,1216532.000,1869956.000,1449575.000,1072725,1092768,2078880.000,1504858.000,1505795.000,1479195.000,1999384.000,2682548.000,1245708,1648803.000,1205574.000,739142.000,784096.000,840125.000,1221135.000,933531.000,964415.000,1013394.000,1046269.000,1376303.000,1111068,1434550.000,1139319,1970496.000,2099549.000,1097416,1720010.000,1791455.000,1873673.000,1571343.000,1238884.000,779208.000,822825.000,866948.000,913819.000,941657.000,1725781.000,1039105.000,1903476.000,1139666,1120142,1151140.000,1136366.000,1643808.000,2427094.000,1101238,2152741.000,1781035.000,2461239.000,1641484.000,970698.000,798729.000,838752.000,878705.000,916617.000,948026.000,987701.000,1026141.000,1060996,1093209,1131488.000,1982641.000,1787585.000,1620187.000,1122731,1087859,1327187.000,1834477.000,1511420.000,981551.000,1318842.000,808239.000,1137046.000,881063.000,908063.000,1689662.000,1001470.000,1017297.000,1046446.000,1079576,1153743,1761653.000,1543117.000,2362602.000,1110938,1598979.000,1896166.000,1721064.000,990355.000,953334.000,1005706.000,808027.000,842551.000,879023.000,908937.000,945751.000,1246521.000,1019957.000,1046925.000,1071169,1560781.000,1113418,1917210.000,1109252,2171032.000,2239469.000,1988693.000,1027128.000,1771045.000,1661419.000,1271430.000,788140.000,823568.000,2585187.000,927124.000,925941.000,964070.000,994450.000,1019924.000,1046835.000,1066887,2088370.000,2733518.000,1103607,1594382.000,1507369.000,2011586.000,2224442.000,1743533.000,2138711.000,1393632.000,783064.000,830994.000,865906.000,1664822.000,914165.000,1908512.000,979084.000,990347.000,1012597.000,1038841.000,1043351.000,1096799,1777103.000,1337831.000,2078961.000,2172007.000,1649034.000,1652525.000,1597025.000,1211221.000
84,1238128.000,742583.000,801252.000,850822.000,1340905.000,951829.000,1216612.000,1872428.000,1446989.000,1073213,1093865,2079799.000,1501994.000,1505921.000,1478889.000,2003646.000,2682865.000,1246393,1647755.000,1205912.000,738676.000,783621.000,839164.000,1220004.000,933208.000,963843.000,1013390.000,1046411.000,1379807.000,1111471,1436154.000,1138918,1973606.000,2101706.000,1095670,1723099.000,1794537.000,1875872.000,1573256.000,1235127.000,778499.000,822211.000,867018.000,914049.000,942290.000,1721555.000,1037982.000,1907914.000,1138070,1120680,1148912.000,1138188.000,1643198.000,2427207.000,1102459,2157145.000,1786140.000,2460149.000,1643087.000,970588.000,800384.000,836372.000,879719.000,917658.000,948170.000,986365.000,1024600.000,1062483,1094054,1133201.000,1983936.000,1787557.000,1614978.000,1121764,1087347,1327515.000,1832838.000,1508586.000,980506.000,1315162.000,806519.000,1140415.000,880404.000,909728.000,1688788.000,1000667.000,1017767.000,1048348.000,1078816,1155057,1758886.000,1544492.000,2370065.000,1109401,1598625.000,1901233.000,1717279.000,990398.000,953788.000,1006569.000,808756.000,844739.000,879204.000,907366.000,944269.000,1252385.000,1017996.000,1046883.000,1067651,1560746.000,1112580,1924783.000,1109014,2168635.000,2241251.000,1992967.000,1028565.000,1766185.000,1663325.000,1269653.000,786821.000,823575.000,2583142.000,927469.000,926115.000,961509.000,995024.000,1019265.000,1049009.000,1067163,2087374.000,2734628.000,1102694,1589994.000,1504526.000,2018062.000,2225100.000,1739054.000,2137544.000,1396449.000,782638.000,830433.000,864982.000,1662839.000,914134.000,1905574.000,978941.000,993915.000,1011395.000,1040933.000,1043302.000,1100158,1780453.000,1342120.000,2078641.000,2170228.000,1654295.000,1652147.000,1599405.000,1211723.000
85,1237762.000,745329.000,802644.000,851101.000,1342049.000,956417.000,1222495.000,1872952.000,1449225.000,1073166,1095616,2084480.000,1504694.000,1508121.000,1480580.000,2004104.000,2682345.000,1247531,1649626.000,1209981.000,741069.000,785856.000,839928.000,1221027.000,934055.000,965855.000,1015282.000,1048633.000,1387935.000,1116789,1439539.000,1140068,1969211.000,2103254.000,1095988,1729854.000,1792633.000,1872905.000,1578405.000,1231679.000,778970.000,823427.000,867038.000,913588.000,943605.000,1722619.000,1037942.000,1907020.000,1141272,1122923,1152287.000,1137360.000,1641956.000,2425838.000,1102560,2163208.000,1784078.000,2460062.000,1648676.000,971669.000,801132.000,837112.000,877861.000,918665.000,950766.000,989505.000,1026556.000,1062550,1093391,1134322.000,1991231.000,1789658.000,1612872.000,1124427,1087149,1326961.000,1827624.000,1509271.000,984911.000,1312010.000,806770.000,1141387.000,882166.000,909999.000,1680620.000,999831.000,1019647.000,1048232.000,1079305,1155300,1757224.000,1543397.000,2371065.000,1109398,1595470.000,1903963.000,1717252.000,993910.000,953212.000,1009620.000,808489.000,845525.000,880353.000,910944.000,945079.000,1253534.000,1018469.000,1048833.000,1070643,1561700.000,1113655,1929878.000,1112143,2167110.000,2246251.000,1998238.000,1027984.000,1766050.000,1659018.000,1269082.000,788735.000,823740.000,2588609.000,925091.000,926587.000,962884.000,995714.000,1020841.000,1048530.000,1068081,2082209.000,2728522.000,1104121,1593443.000,1504859.000,2010370.000,2227509.000,1744731.000,2132083.000,1397932.000,783228.000,832039.000,864003.000,1665169.000,912184.000,1909290.000,979423.000,993668.000,1012121.000,1040635.000,1043734.000,1100209,1780997.000,1340612.000,2081826.000,2170979.000,1656607.000,1655959.000,1602636.000,1211889.000
86,1233661.000,741622.000,802653.000,850820.000,1342435.000,955649.000,1221684.000,1875395.000,1443180.000,1069118,1092460,2081051.000,1498329.000,1507947.000,1477683.000,2003366.000,2676270.000,1248125,1646064.000,1209662.000,738810.000,784831.000,839277.000,1218229.000,933350.000,961603.000,1012140.000,1048065.000,1390016.000,1112726,1440477.000,1136855,1966858.000,2105866.000,1096160,1729734.000,1791232.000,1874245.000,1578393.000,1225848.000,776714.000,820828.000,866427.000,910797.000,942811.000,1714116.000,1036556.000,1904079.000,1138984,1119905,1151797.000,1135695.000,1633411.000,2416833.000,1100265,2165337.000,1778886.000,2457242.000,1647383.000,969486.000,801350.000,836318.000,878399.000,918011.000,949676.000,989600.000,1026110.000,1063830,1093312,1130392.000,1995727.000,1787404.000,1609822.000,1125574,1087745,1327006.000,1825167.000,1507092.000,978641.000,1309665.000,805491.000,1145509.000,881332.000,907372.000,1681188.000,997318.000,1016667.000,1045927.000,1081316,1154758,1756397.000,1543365.000,2371804.000,1108964,1594170.000,1902893.000,1710376.000,990011.000,951659.000,1008277.000,808345.000,845034.000,880100.000,908314.000,943638.000,1254145.000,1017942.000,1048903.000,1067467,1557848.000,1114775,1934216.000,1109352,2167964.000,2247997.000,2002522.000,1028791.000,1760704.000,1655662.000,1266005.000,787255.000,824178.000,2591279.000,926131.000,927951.000,962560.000,992910.000,1019137.000,1046556.000,1066231,2078401.000,2725061.000,1101765,1591254.000,1503236.000,2010707.000,2220309.000,1743626.000,2128417.000,1394988.000,782937.000,829506.000,864297.000,1662838.000,911980.000,1909406.000,977730.000,992571.000,1011215.000,1038311.000,1047384.000,1101840,1780159.000,1340708.000,2075060.000,2162969.000,1656768.000,1653460.000,1599628.000,1214164.000
87,1229152.000,743013.000,801772.000,852528.000,1339651.000,955670.000,1224668.000,1875209.000,1439843.000,1070363,1089747,2083336.000,1498031.000,1508309.000,1476596.000,2002556.000,2672978.000,1248418,1642423.000,1210357.000,738348.000,783191.000,840249.000,1216870.000,933965.000,962139.000,1012158.000,1045641.000,1395156.000,1112620,1441415.000,1138834,1973472.000,2105991.000,1092487,1736100.000,1791229.000,1869813.000,1580529.000,1219677.000,777151.000,822337.000,864556.000,912297.000,941485.000,1711897.000,1038540.000,1902645.000,1138575,1119953,1149670.000,1137362.000,1635090.000,2411803.000,1099641,2169576.000,1780280.000,2454791.000,1648081.000,969024.000,799719.000,836785.000,877177.000,916922.000,948720.000,988342.000,1027622.000,1060632,1092170,1131776.000,1995589.000,1784687.000,1607871.000,1124873,1087084,1324721.000,1818454.000,1502690.000,982777.000,1306491.000,806371.000,1147034.000,879595.000,908782.000,1675738.000,997180.000,1014373.000,1048228.000,1078649,1153917,1755134.000,1540058.000,2367433.000,1107455,1594095.000,1900515.000,1709676.000,991318.000,952681.000,1007052.000,808042.000,844147.000,880542.000,908409.000,942679.000,1266678.000,1048349.000,1048054.000,1068242,1552200.000,1115977,1945482.000,1110256,2170199.000,2253701.000,2006095.000,1030955.000,1761156.000,1654546.000,1263929.000,787124.000,821788.000,2588486.000,925840.000,926434.000,962973.000,992871.000,1021515.000,1046157.000,1065063,2078166.000,2725327.000,1103934,1590697.000,1501086.000,2012445.000,2218615.000,1746799.000,2130294.000,1392475.000,783236.000,828669.000,866140.000,1660529.000,912015.000,1909747.000,980148.000,992456.000,1011833.000,1038069.000,1043276.000,1100570,1782033.000,1341963.000,2075585.000,2163354.000,1656796.000,1657706.000,1601446.000,1211454.000
88,1231820.000,741814.000,801856.000,852443.000,1337066.000,955396.000,1225352.000,1875138.000,1436898.000,1072027,1092758,2075755.000,1499234.000,1504702.000,1473833.000,1996364.000,2674917.000,1245655,1641187.000,1213251.000,739165.000,783038.000,839103.000,1215247.000,932861.000,962954.000,1012221.000,1048135.000,1399459.000,1111573,1440275.000,1136236,1978092.000,2110264.000,1092952,1738608.000,1792241.000,1871373.000,1584974.000,1217508.000,778520.000,820888.000,864431.000,909436.000,939975.000,1707644.000,1037780.000,1900960.000,1140210,1119468,1149806.000,1136774.000,1627706.000,2406774.000,1101843,2175739.000,1778371.000,2455513.000,1650680.000,968802.000,800358.000,835611.000,878804.000,917351.000,947983.000,984924.000,1024539.000,1062625,1091978,1130923.000,1999415.000,1785495.000,1600374.000,1125899,1097340,1329031.000,1816099.000,1503378.000,980192.000,1303082.000,805592.000,1146892.000,880801.000,908471.000,1673144.000,1000390.000,1014472.000,1046745.000,1077063,1154464,1752032.000,1541955.000,2372855.000,1105945,1593449.000,1898380.000,1708127.000,988494.000,952218.000,1008346.000,808673.000,843206.000,880862.000,909981.000,944645.000,1267866.000,1045844.000,1046069.000,1067889,1553653.000,1114660,1954106.000,1108432,2166116.000,2256223.000,2006093.000,1030721.000,1758962.000,1653192.000,1262798.000,787010.000,820318.000,2591725.000,924383.000,928126.000,961001.000,993215.000,1017766.000,1045167.000,1065055,2070572.000,2724568.000,1102612,1591658.000,1498143.000,2016799.000,2218069.000,1746242.000,2125727.000,1391846.000,781594.000,830528.000,863715.000,1658800.000,911180.000,1908768.000,978017.000,990927.000,1012164.000,1037812.000,1046990.000,1103490,1781505.000,1339162.000,2074174.000,2157690.000,1659429.000,1657984.000,1601932.000,1211867.000
89,1226427.000,743327.000,800046.000,850726.000,1337418.000,954638.000,1228450.000,1876217.000,1435268.000,1070113,1092478,2075542.000,1496335.000,1506442.000,1474668.000,1999703.000,2673135.000,1250049,1641930.000,1211158.000,736177.000,783109.000,840112.000,1215932.000,933503.000,964253.000,1014085.000,1046621.000,1404304.000,1112853,1439045.000,1136223,1985480.000,2108324.000,1093508,1742584.000,1791070.000,1873465.000,1586132.000,1215262.000,778994.000,820975.000,863387.000,908577.000,941734.000,1704800.000,1036769.000,1900655.000,1141559,1120448,1150772.000,1135314.000,1627439.000,2406724.000,1101235,2183444.000,1778179.000,2454819.000,1650766.000,968444.000,800883.000,835221.000,877982.000,917269.000,948594.000,985851.000,1024129.000,1062440,1091711,1130832.000,2002217.000,1785526.000,1598886.000,1124706,1115258,1326736.000,1818726.000,1500893.000,982028.000,1297756.000,805729.000,1152020.000,881801.000,908143.000,1670445.000,998661.000,1013853.000,1046031.000,1077595,1154536,1752501.000,1541677.000,2370269.000,1106347,1595006.000,1897318.000,1705987.000,990041.000,952810.000,1009775.000,806731.000,844009.000,879748.000,909406.000,943239.000,1266526.000,1046578.000,1046333.000,1069263,1552996.000,1114736,1959780.000,1110308,2164565.000,2258855.000,2013878.000,1027313.000,1757010.000,1648582.000,1259506.000,788490.000,821759.000,2595498.000,924872.000,923777.000,959533.000,991185.000,1019698.000,1047245.000,1067151,2072563.000,2738021.000,1105568,1592560.000,1499537.000,2018581.000,2218870.000,1749830.000,2127041.000,1383718.000,780829.000,829579.000,864008.000,1656374.000,911911.000,1909787.000,980420.000,992243.000,1013491.000,1037968.000,1045483.000,1103841,1780425.000,1342313.000,2075819.000,2163474.000,1662051.000,1658343.000,1605090.000,1208924.000
